id,source,headline,url,checkworthy,sentiment,raw_response,model,checkworthy_confidence,sentiment_confidence
838,The Daily Star,নাহিদ দিন দিন বোলিংয়ে উন্নতি করছে: বাবর,https://bangla.thedailystar.net/sports/cricket/news-3925701,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.95,0.9
839,The Daily Star,"কামড়ের দাগ, অভিশাপের শুরু",https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3925676,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
840,The Daily Star,"আবারও দ্রুততম মানব ইমরানুর, ১৭তমবার দ্রুততম নারী শিরিন",https://bangla.thedailystar.net/sports/other-sports/news-3925666,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.96,0.93
841,The Daily Star,ফিফার সঙ্গে ‘গঠনমূলক’ বৈঠক ইরানের,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3925636,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
842,The Daily Star,আসন্ন নির্বাচনের খসড়া ভোটার তালিকা প্রকাশ করল বিসিবি,https://bangla.thedailystar.net/sports/cricket/news-3925631,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
843,The Daily Star,কেউ বাউন্সার মারলে আমি তাকে ছেড়ে কথা বলবো না: নাহিদ,https://bangla.thedailystar.net/sports/cricket/news-3925616,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.96,0.85
844,The Daily Star,"জয়ের ফিফটি, দেড়শ ছাড়ানো লিড নিয়ে ভালো অবস্থানে বাংলাদেশ",https://bangla.thedailystar.net/sports/cricket/news-3925596,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
845,The Daily Star,বাংলাদেশকে লিড পাইয়ে দিলেন তাইজুল-নাহিদ,https://bangla.thedailystar.net/sports/cricket/news-3925531,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.94,0.91
846,The Daily Star,সিলেটের মৃদু বাতাসে টেস্ট ক্রিকেটের আপন ঠিকানা,https://bangla.thedailystar.net/sports/cricket/news-3925521,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
847,The Daily Star,তাইজুলের ছোবলে দিশেহারা পাকিস্তান,https://bangla.thedailystar.net/sports/cricket/news-3925501,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
848,The Daily Star,দারুণ বোলিংয়ে বাংলাদেশের সেশন,https://bangla.thedailystar.net/sports/cricket/news-3925481,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
849,The Daily Star,শুরুতেই তাসকিনের জোড়া আঘাত,https://bangla.thedailystar.net/sports/cricket/news-3925456,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
850,The Daily Star,"‘বহুদিন পর এমন ব্যাটিং দেখলাম’, লিটনের ইনিংসের প্রশংসায় রমিজ",https://bangla.thedailystar.net/sports/cricket/news-3925446,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.95,0.93
851,The Daily Star,মোহামেডানকে হারিয়ে প্রিমিয়ার লিগে একমাত্র অপরাজিত প্রাইম ব্যাংক,https://bangla.thedailystar.net/sports/cricket/news-3925401,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
852,The Daily Star,"লটারি, বয়কট আর ফাঁকা মাঠে গোল: যেভাবে মিলেছে বিশ্বকাপের টিকিট",https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3925376,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
853,The Daily Star,"যুক্তরাষ্ট্রে ভিসা অনিশ্চয়তা, ইরানের বিশ্বকাপ অংশগ্রহণ নিয়ে ফিফার বৈঠক",https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3925361,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.96,0.85
854,The Daily Star,পেপেকে ফিরিয়ে বিশ্বকাপ দল ঘোষণা আইভরি কোস্টের,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3925351,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.97,0.91
855,The Daily Star,সেঞ্চুরি কাছে গিয়ে ‘অনেক টেনশনে’ ছিলেন লিটন,https://bangla.thedailystar.net/sports/cricket/news-3925346,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.94,0.82
856,The Daily Star,"অধিনায়ককেও বাদ, বিশ্বকাপ দলে বড় চমক তিউনিসিয়ার",https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3925341,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
857,The Daily Star,"বিশ্বকাপ দল ঘোষণা দক্ষিণ কোরিয়ার, নেতৃত্বে সন হিউং-মিন",https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3925336,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
858,The Daily Star,আবারও পাকিস্তানের বিপক্ষে একা লিটনের লড়াই,https://bangla.thedailystar.net/sports/cricket/news-3925331,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
859,The Daily Star,ফের বিপদে ত্রাতা হয়ে লিটনের অনবদ্য সেঞ্চুরি,https://bangla.thedailystar.net/sports/cricket/news-3925306,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
860,The Daily Star,দল ঘোষণা করেই উচ্চাশার বার্তা হাইতির,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3925301,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
861,The Daily Star,ফিটনেস নিয়ে শঙ্কা থাকা লুকাকুকে নিয়েই বেলজিয়ামের বিশ্বকাপ দল,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3925291,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
862,The Daily Star,লিটন-তাইজুলের জুটিতে প্রতিরোধ,https://bangla.thedailystar.net/sports/cricket/news-3925276,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
863,The Daily Star,লাঞ্চের পর আচমকা ধসে এলোমেলো বাংলাদেশ,https://bangla.thedailystar.net/sports/cricket/news-3925266,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
864,The Daily Star,প্রথম সেশনে তিন উইকেট হারালো বাংলাদেশ,https://bangla.thedailystar.net/sports/cricket/news-3925246,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.81}",gemma-3-4b-it,0.92,0.81
865,The Daily Star,শেষ বিশ্বকাপে মেসি-রোনালদো: কোয়ার্টার ফাইনালেই কি দেখা হচ্ছে দুই মহাতারকার?,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3925236,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
866,The Daily Star,"সিলেটেও টস হেরে ব্যাটিংয়ে বাংলাদেশ, তানজিদের অভিষেক",https://bangla.thedailystar.net/sports/cricket/news-3925211,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
867,The Daily Star,"অভিষেকের সামনে তানজিদ, কার জায়গায় শরিফুল?",https://bangla.thedailystar.net/sports/cricket/news-3925201,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
868,The Daily Star,বাবর ফেরায় আশা দেখছে পাকিস্তান,https://bangla.thedailystar.net/sports/cricket/news-3925151,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
869,The Daily Star,নাহিদের প্রতিনিয়ত শেখার তাড়না দেখে মুগ্ধ হয়েছিলেন মুশফিক,https://bangla.thedailystar.net/sports/cricket/news-3925141,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.85,0.82
870,The Daily Star,‘বেঁচে থেকে যে কয়টা দিন মাঠে কাটাতে পারি এই ইচ্ছাটাই আছে’,https://bangla.thedailystar.net/sports/cricket/news-3925091,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.92,0.9
871,The Daily Star,সিলেট টেস্ট শুরুর আগে কড়া শাস্তির খবর পেল পাকিস্তান,https://bangla.thedailystar.net/sports/cricket/news-3925076,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
872,The Daily Star,যে মানুষটির সামনে গোলপোস্ট ছোট হয়ে যেত,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3925071,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.92,0.78
873,The Daily Star,ওয়ানডেতে ফেরার প্রস্তাব দেওয়া হয়েছিল মুশফিককে,https://bangla.thedailystar.net/sports/cricket/news-3925061,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.95,0.88
874,The Daily Star,বেঞ্চে বসিয়ে এমবাপেকে ‘চতুর্থ ফরোয়ার্ড’ বলেছিলেন রিয়াল কোচ,https://bangla.thedailystar.net/sports/football/news-3925046,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.97,0.82
875,The Daily Star,কুমিল্লায় উত্তাপ ছড়াচ্ছে লিগ শিরোপার লড়াই,https://bangla.thedailystar.net/sports/football/news-3925036,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.93, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.75}",gemma-3-4b-it,0.93,0.75
876,The Daily Star,মিতোমা-মিনামিনোকে ছাড়া জাপানের বিশ্বকাপ দল,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3925021,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
877,The Daily Star,"ফিলিস্তিনের পতাকা হাতে ইয়ামাল, ক্ষোভ ইসরায়েলের, গর্বিত স্পেন",https://bangla.thedailystar.net/sports/football/news-3925011,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
878,The Daily Star,"বাফুফের স্বপ্ন বড়, বাজেট ছোট",https://bangla.thedailystar.net/sports/football/news-3924991,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
879,The Daily Star,২০৩০ পর্যন্ত ব্রাজিলের কোচ আনচেলত্তি,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3924986,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
880,The Daily Star,এমবাপে-দেম্বেলেদের নিয়েই বিশ্বকাপ মিশনে ফ্রান্স,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3924981,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.95,0.92
881,The Daily Star,রিয়াল মাদ্রিদের সভাপতি নির্বাচন প্রক্রিয়া শুরু,https://bangla.thedailystar.net/sports/football/news-3924906,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
882,The Daily Star,আটলান্টিকের ঢেউ পেরিয়ে প্রথম বিশ্বকাপ: ‘কন্তে ভার্দে’ জাহাজের গল্প,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3924891,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
883,The Daily Star,"চোটে ছিটকে গেলেন সাদমান, সুযোগ পেলেন জাকির",https://bangla.thedailystar.net/sports/cricket/news-3924871,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.99,0.88
884,The Daily Star,আইসিসির এপ্রিলের সেরা খেলোয়াড় নাহিদ রানা,https://bangla.thedailystar.net/sports/cricket/news-3924846,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.96,0.91
885,The Daily Star,বিশ্বকাপের এক-চতুর্থাংশ ম্যাচে তীব্র গরমের ঝুঁকি,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3924816,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
886,The Daily Star,"‘একদিন সবই শেষ হবে’, শতকের পর বিদায় নিয়ে আবেগঘন কোহলি",https://bangla.thedailystar.net/sports/cricket/news-3924746,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
887,The Daily Star,বিশ্বকাপে নিউজিল্যান্ডের নেতৃত্বে অভিজ্ঞ উড,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3924721,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
888,The Daily Star,প্রথমবার বিশ্বকাপ ফাইনালের হাফটাইম শোতে ম্যাডোনা-শাকিরা-বিটিএস-কোল্ডপ্লে,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3924716,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.99,0.85
889,The Daily Star,বিশ্বকাপের আগে জাতীয় দলকে বিদায় জানাল ইরান,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3924701,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.96,0.9
890,The Daily Star,১০০ পয়েন্টের স্বপ্ন ভাঙল বার্সেলোনার,https://bangla.thedailystar.net/sports/football/news-3924681,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.88, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.75}",gemma-3-4b-it,0.88,0.75
891,The Daily Star,"এখনও বেঁচে আছে সিটি, দরকার আর্সেনালের ভুল: গার্দিওলা",https://bangla.thedailystar.net/sports/football/news-3924676,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
892,The Daily Star,মেসির জোড়া গোলে রোমাঞ্চকর জয়ে মায়ামি,https://bangla.thedailystar.net/sports/football/news-3924671,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
893,The Daily Star,টানা পঞ্চমবার ফরাসি চ্যাম্পিয়ন পিএসজি,https://bangla.thedailystar.net/sports/football/news-3924666,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.98}",gemma-3-4b-it,0.99,0.98
894,The Daily Star,রেকর্ডের রাজসিংহাসনে মেসি: পরিসংখ্যানে শ্রেষ্ঠত্বের এক অনন্য দলিল,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3924586,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
895,The Daily Star,মিরপুরে পাকিস্তানকে গুঁড়িয়ে শান্ত-নাহিদদের র‍্যাঙ্কিংয়ে লাফ,https://bangla.thedailystar.net/sports/cricket/news-3924461,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.95,0.93
896,The Daily Star,বিসিবি নির্বাচন: গঠিত হলো তিন সদস্যের কমিশন,https://bangla.thedailystar.net/sports/cricket/news-3924436,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
897,The Daily Star,নেইমারকে দলে রাখার সিদ্ধান্ত নিতে ‘শতভাগ পেশাদার’ থাকবেন আনচেলত্তি,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3924431,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
898,The Daily Star,"সেঞ্চুরিতেও নেই তুষ্টি, শান্তর কণ্ঠে বড় ইনিংসের ‘ক্ষিদে’",https://bangla.thedailystar.net/sports/cricket/news-3924386,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
899,The Daily Star,পাকিস্তান মানসিক জড়তায় আক্রান্ত: রমিজ রাজা,https://bangla.thedailystar.net/sports/cricket/news-3924371,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
900,The Daily Star,আত্মঘাতী গোলে রোনালদোর শিরোপার অপেক্ষা বাড়ল,https://bangla.thedailystar.net/sports/football/news-3924366,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.95,0.92
901,The Daily Star,"শান্ত-নাহিদের ইতিহাস, মিরপুরে পাকিস্তানকে হারানোর টেস্টে আরও যত রেকর্ড",https://bangla.thedailystar.net/sports/cricket/news-3924296,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
902,The Daily Star,‘রানাকে বাউন্সার মারলে পাল্টা বাউন্সার খেতে হবে’,https://bangla.thedailystar.net/sports/cricket/news-3924261,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
903,The Daily Star,‘নাহিদের বলে প্রতিপক্ষের ভয় পাওয়া দেখে ভালো লাগে’,https://bangla.thedailystar.net/sports/cricket/news-3924256,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.96,0.93
904,The Daily Star,নাহিদের দুর্দান্ত স্পেলে পাকিস্তানকে বিধ্বস্ত করে জিতল বাংলাদেশ,https://bangla.thedailystar.net/sports/cricket/news-3924216,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
905,The Daily Star,"ভেন্যু বদল নয়, সিলেটেই হবে দ্বিতীয় টেস্ট, স্কোয়াডও অপরিবর্তিত",https://bangla.thedailystar.net/sports/cricket/news-3924191,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.97,0.94
906,The Daily Star,"ফজলের ফিফটিতে পাকিস্তানের লড়াই, শেষ সেশনে রোমাঞ্চের অপেক্ষা",https://bangla.thedailystar.net/sports/cricket/news-3924166,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
907,The Daily Star,তাসকিন-মিরাজের পর উইকেট পেলেন নাহিদ,https://bangla.thedailystar.net/sports/cricket/news-3924131,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.95,0.88
908,The Daily Star,পাকিস্তানকে ২৬৮ রানের লক্ষ্য দিয়েছে বাংলাদেশ,https://bangla.thedailystar.net/sports/cricket/news-3924121,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 1.0, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,1.0,0.92
909,The Daily Star,দন্তচিকিৎসকের পায়ে উত্তর কোরিয়ার রূপকথা,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3924091,No,Neutral,"{""checkworthy"": ""No"", ""checkworthy_confidence"": 0.75, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.68}",gemma-3-4b-it,0.75,0.68
910,The Daily Star,বিশ্বকাপে কুরাসাওয়ের কোচ হয়ে ফিরলেন ‘লিটল জেনারেল’ অ্যাডভোকাট,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3924081,No,Neutral,"{""checkworthy"": ""No"", ""checkworthy_confidence"": 0.6, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.55}",gemma-3-4b-it,0.6,0.55
911,The Daily Star,টানা দ্বিতীয়বার লিগ ওয়ানের সেরা ফুটবলার দেম্বেলে,https://bangla.thedailystar.net/sports/football/news-3924076,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
912,The Daily Star,বিসিএলে গোলবন্যার পর এবার জাতীয় দলের স্বপ্ন আমিরের,https://bangla.thedailystar.net/sports/football/news-3924071,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
913,The Daily Star,ব্রাজিলের প্রাথমিক বিশ্বকাপ দলের তালিকায় আছেন নেইমার,https://bangla.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news-3924036,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
